Iteration	Posterior	Likelihood	Prior	branch_rates	diversification	extinction_rate	fossil_samp_rate	num_samp_anc	origin_time	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	t[6]	t[7]	t[8]	t[9]	t[10]	t[11]	t[12]	t[13]	t[14]	t[15]	t[16]	t[17]	t[18]	t[19]	t[20]	t[21]	t[22]	t[23]	t[24]	t[25]	t[26]	t[27]	t[28]	t[29]	t[30]	t[31]	t[32]	t[33]	t[34]	t[35]	t[36]	t[37]	t[38]	t[39]	t[40]	t[41]	t[42]	t[43]	t[44]	t[45]	t[46]	t[47]	t[48]	t[49]	t[50]	t[51]	t[52]	t[53]	t[54]	t[55]	t[56]	t[57]	t[58]	t[59]	t[60]	t[61]	t[62]	t[63]	t[64]	t[65]	t[66]	t[67]	t[68]	t[69]	t[70]	t[71]	t[72]	t[73]	t[74]	t[75]	t[76]	t[77]	t[78]	t[79]	t[80]	t[81]	t[82]	t[83]	t[84]	t[85]	t[86]	t[87]	t[88]	t[89]	t[90]	t[91]	t[92]	t[93]	t[94]	t[95]	t[96]	t[97]	t[98]	t[99]	t[100]	t[101]	t[102]	t[103]	t[104]	t[105]	t[106]	t[107]	t[108]	t[109]	turnover
145900	-6019.617	-4558.56	-1461.057	0.0006599651	0.003063957	0.1383397	0.002162182	11	627.7135	0.1414037	477.937	412.441	414.879	414.06	403.064	401.821	393.843	397.156	398.546	385.939	394.848	394.831	397.049	389.49	389.726	390.77	389.079	387.791	388.369	386.157	388.503	386.346	383.704	364.433	373.814	374.926	373.543	372.805	375.039	354.441	352.504	311.464	290.692	286.186	283.426	283.961	283.172	274.269	284.316	282.86	282.406	284.753	283.507	282.65	281.87	275.916	274.864	274.259	267.637	267.892	267.433	266.951	255.094	249.058	246.867	213.333	208.308	210.167	206.944	203.362	206.819	175.923	173.841	112.103	114.034	83.1494	77.4831	41.7647	34.1601	62.8736	210.877	208.897	212.798	243.457	243.803	282.98	285.516	294.202	296.316	319.798	331.469	336.127	340.07	349.806	370.335	375.158	374.409	377.622	383.398	380.733	380.1	388.854	402.702	401.404	398.244	401.4	399.46	402.379	403.525	393.5	423.635	426.059	432.516	475.111	465.081	475.531	476.319	479.784	481.94	0.9783318
146000	-6019.098	-4567.021	-1452.077	0.0007025083	0.002104838	0.1606029	0.001536962	12	628.2857	0.1627077	468.144	412.328	412.057	412.263	402.421	400.948	393.571	397.696	397.748	397.684	394.39	395.065	398.823	390.333	391.134	392.531	389.981	387.844	386.88	385.436	385.69	385.449	383.401	370.646	373.814	369.843	371.194	374.977	368.976	356.408	353.797	302.712	290.469	281.583	283.004	282.057	284.507	273.623	284.163	276.541	284.05	283.122	284.228	280.912	281.209	278.066	274.578	275.366	267.111	260.635	267.161	266.951	249.963	246.915	252.424	213.3	208.813	208.373	207.471	202.375	205.992	177.891	175.277	113.381	115.445	85.281	77.2554	42.2678	32.52	66.4376	212.368	212.339	211.434	239.954	241.288	282.904	275.584	296.692	287.375	313.802	336.508	332.028	331.284	350.491	372.351	374.538	375.59	380.019	385.121	378.446	384.243	388.854	400.151	403.803	389.939	400.741	404.494	402.507	402.127	393.5	423.135	429.003	430.805	474.609	464.164	475.132	475.726	479.955	484.429	0.9870637
146100	-6019.006	-4565.07	-1453.936	0.0006885864	-0.001310246	0.193181	0.001433876	7	619.9183	0.1918708	477.978	413.46	413.714	412.941	407.88	399.903	398.885	398.995	394.01	387.665	397.147	397.43	397.72	390.191	390.243	389.403	389.811	386.941	387.776	387.836	387.114	386.753	376.567	374.223	376.82	371.34	374.643	374.225	372.98	354.477	351.595	311.571	292.323	282.642	283	281.009	283.885	280.391	284.206	277.914	282.659	283.013	283.498	281.141	280.896	282.508	274.899	275.286	265.037	252.37	267.285	267.099	248.299	250.414	252.152	214.399	209.477	211.844	206.9	201.356	201.101	186.092	174.889	111.347	114.713	87.5894	78.0224	40.9752	32.8176	61.0521	211.435	211.073	209.735	239.908	245.301	282.9	278.357	294.513	290.34	314.469	334.02	336.018	339.164	349.875	369.354	372.436	375.085	378.996	378.672	380.585	384.925	385.443	403.829	401.15	402.592	399.17	400.764	401.103	402.447	393.5	422.907	431.59	430.853	474.147	464.154	474.666	473.48	480	482.846	1.006829
146200	-6027.702	-4578.119	-1449.583	0.0007130556	0.001516841	0.1771086	0.001561064	8	626.1655	0.1786254	471.402	412.243	414.994	411.94	404.106	403.405	395.77	394.578	396.374	392.715	397.843	393.815	397.177	389.628	390.75	389.813	392.008	385.466	386.235	388.026	386.39	386.638	378.051	367.554	373.943	369.478	372.418	371.302	371.452	355.948	353.465	304.472	290.169	280.873	283.06	282.165	284.108	279.2	281.306	276.899	283.377	283.028	284.207	282.22	281.697	276.993	274.188	274.58	270.431	269.66	267.346	267.026	251.473	249.24	255.626	213.332	212.394	209.419	206.831	203.039	202.029	181.942	174.889	111.897	113.839	82.0533	75.2282	40.9752	33.1877	65.2202	211.188	212.465	211.533	242.361	239.977	284.474	278.99	293.24	288.751	317.264	334.359	331.459	339.81	351.322	371.237	369.052	374.539	384.346	377.065	378.006	383.989	388.219	403.798	400.718	404.412	403.285	401.07	403.633	408.918	393.5	423.822	426.064	434.063	476.501	466.052	472.926	472.969	482.011	480.374	0.9915083
146300	-6031.264	-4577.472	-1453.792	0.0006874436	0.001827636	0.1844153	0.001256421	7	627.2823	0.1862429	475.233	412.091	414.309	414.627	401.572	404.514	396.725	397.803	398.4	387.432	397.617	396.877	398.227	392.177	391.631	391.254	391.039	388.507	386.188	388.39	385.322	388.191	380.333	377.336	375.635	373.035	372.439	373.805	369.35	357.046	353.587	297.867	292.9	281.557	283.177	283.8	284.338	282.08	282.556	282.744	283.8	283.122	283.777	282.674	281.438	278.872	275.509	275.871	266.697	262.404	267.242	267.038	253.4	251.894	251.956	213.983	212.983	212.73	202.267	201.221	207.821	175.856	176.116	112.95	111.641	80.0497	78.0812	39.6195	32.8736	60.3815	208.886	208.831	213.284	241.635	244.561	282.159	282.359	293.148	285.85	318.824	334.821	335.84	331.244	350.036	371.378	372.092	374.755	383.22	379.686	385.209	383.989	386.383	402.701	401.788	404.412	400.909	399.349	402.496	405.94	393.5	423.928	424.529	430.454	476.871	474.91	475.292	477.297	481.583	484.805	0.9901868
146400	-6019.712	-4560.978	-1458.734	0.0006688329	-0.001620326	0.1684445	0.001320396	8	623.559	0.1668242	464.946	416.846	412.712	414.627	409.068	404.195	397.045	395.758	393.843	397.101	398.546	396.808	397.571	393.461	392.995	392.615	389.699	387.55	386.49	385.429	387.725	388.865	380.378	374.237	375.675	375.157	370.606	369.242	372.74	358.445	351.124	308.281	291.082	281.736	284.06	283.224	283.103	281.945	283.502	282.205	283.082	283.006	284.265	281.37	282.328	279.791	275.71	273.92	268.097	263.107	267.455	266.843	250.276	250.858	246.829	213.923	212.163	212.73	202.596	201.812	202.081	191.102	175.397	114.981	115.624	84.22	77.9033	48.7436	35.4314	64.6938	212.101	210.295	210.141	244.704	244.946	281.025	282.074	293.11	290.658	319.782	333.147	331.385	335.526	350.139	373.524	368.983	376.703	380.618	383.45	376.999	378.761	386.991	400.065	401.589	403.817	401.267	400.724	403.277	401.811	393.5	421.95	429.653	425.885	473.563	471.534	476.843	476.031	480.938	478.322	1.009713
146500	-6016.109	-4565.715	-1450.394	0.0007196765	0.001367734	0.1313597	0.001894195	7	626.8994	0.1327274	471.604	417.589	417.608	414.313	400.873	402.663	395.786	397.572	399.455	399.348	397.779	397.428	398.71	391.885	392.271	390.474	389.327	387.488	386.66	385.429	385.421	385.681	379.24	376.629	375.598	368.626	374.482	372.523	368.66	357.988	352.021	303.617	291.082	286.917	283.939	283.099	284.486	280.262	281.134	280.6	282.537	283	284.23	280.91	281.462	281.417	273.94	275.37	273.024	262.755	267.416	266.624	255.521	250.24	248.901	213.725	211.24	210.227	205.873	201.905	202.327	184.967	171.903	111.192	115.558	86.3014	76.2226	42.8259	35.7994	62.5434	212.742	211.939	211.365	242.751	244.886	284.01	279.917	293.952	295.512	313.036	336.235	334.913	335.799	349.906	373.838	373.481	374.708	377.863	378.119	385.149	381.721	389.094	402.801	400.144	392.79	396.763	399.385	403.508	408.605	393.5	421.669	431.379	427.504	475.802	473.068	476.52	475.031	479.801	481.294	0.9896952
146600	-6022.664	-4573.589	-1449.075	0.0007060961	0.001009967	0.115771	0.001833203	9	629.3159	0.116781	470.705	413.58	413.2	413.195	395.633	401.121	398.638	395.201	394.316	392.433	393.3	394.869	397.424	392.812	392.706	392.402	392.233	387.53	386.8	388.953	385.978	385.441	383.173	377.924	373.936	370.515	370.952	372.931	373.547	355.984	351.344	311.14	289.924	282.627	284.378	281.156	283.062	273.795	283.623	281.048	284.597	283.03	283.072	280.713	281.119	279.152	273.759	275.496	273.024	262.978	267.196	266.73	246.129	245.432	245.497	213.3	210.01	208.304	203.73	207.452	203.065	182.661	177.982	113.296	113.366	87.3622	76.2732	47.8894	32.1295	66.5819	211.917	209.058	208.608	239.232	242.173	283.714	270.941	294.894	288.462	318.326	332.537	336.027	341.782	350.21	368.614	372.312	376.313	377.678	380.869	385.149	383.378	385.521	403.063	403.282	392.79	398.611	399.101	402.545	404.655	393.5	421.409	433.084	426.422	474.437	465.484	473.23	472.893	482.012	481.051	0.9913516
146700	-6008.61	-4560.465	-1448.145	0.0006833295	0.000478248	0.1267829	0.001989556	11	623.6571	0.1272611	474.439	411.867	417.512	412.247	405.704	400.904	397.12	395.785	397.139	387.858	393.3	394.71	398.372	391.947	393.334	392.073	390.683	388.901	388.976	388.073	385.978	387.422	381.39	376.582	374.382	374.337	375.122	374.778	372.966	356.285	352.412	309.019	289.847	283.384	283.03	283.807	283.784	275.674	281.802	284.154	282.834	283	283.342	282.178	281.991	277.397	273.836	275.356	273.024	251.966	267.399	266.832	255.203	245.752	254.403	213.324	210.167	210.64	202.729	201.797	202.44	181.263	175.749	111.396	116.831	86.7469	76.1083	39.4849	34.1837	66.4158	211.515	213.146	210.492	242.937	244.578	284.757	283.078	293.255	294.811	318.481	332.795	334.095	332.615	350.022	374.247	371.06	375.018	379.832	379.102	381.586	381.375	387.441	400.975	404.187	398.867	396.685	399.1	402.124	402.831	393.5	423.636	431.46	433.864	474.428	469.063	475.829	475.578	479.528	478.149	0.996242
146800	-6017.885	-4573.457	-1444.428	0.0007427648	-0.001213541	0.1349417	0.001329392	11	621.7502	0.1337281	464.991	413.003	412.769	414.304	405.704	401.435	399.111	395.75	395.088	394.165	395.55	396.935	398.77	393.425	393.114	392.605	390.41	386.438	388.976	388.238	386.084	388.778	383.159	360.417	374.143	375.013	370.554	370.855	371.97	357.583	350.763	312.433	290.561	282.526	283	283.519	284.131	277.915	282.918	277.665	284.681	283	284.369	282.815	282.503	279.422	275.353	275.674	268.462	268.008	267.14	266.931	255.23	252.081	247.03	213.324	210.787	208.36	201.688	203.156	202.44	182.914	174.144	111.389	115.441	81.9158	75.6853	42.1756	35.7198	66.3567	209.101	212.632	209.639	242.941	244.246	283.42	277.848	293.627	295.964	318.878	335.429	333.273	332.493	350.014	371.538	370.06	374.071	381.955	382.249	377.953	378.227	387.708	400.014	401.713	390.877	403.526	399.1	402.185	401.774	393.5	419.606	426.557	432.288	473.951	472.933	474.929	475.545	479.536	479.606	1.009075
146900	-6024.232	-4576.073	-1448.16	0.0007509552	0.001428292	0.1189574	0.00189785	8	628.4056	0.1203857	478.89	413.784	416.21	412.607	407.882	404.568	393.839	394.561	396.107	392.92	396.483	394.126	396.857	390.257	390.399	389.498	389.816	388.355	385.448	387.748	388.557	389.028	381.918	374.522	375.024	374.84	374.2	370.616	369.208	355.933	350.24	309.729	290.735	281.45	283.063	283.821	284.713	275.227	284.272	284.048	283.389	283	284.498	282.825	281.208	279.341	273.881	275.844	272.314	261.987	267.417	266.638	255.518	251.112	255.78	213.478	211.241	208.679	202.94	201.825	207.21	177.972	176.176	112.904	113.946	87.9808	77.8766	42.6174	34.0726	64.375	208.162	213.291	212.757	239.615	243.102	283.934	285.058	296.472	294.493	319.364	334.199	334.648	335.208	349.821	371.707	369.082	374.071	378.858	382.196	382.828	378.805	386.084	400.904	404.428	394.487	403.512	400.716	399.841	407.54	393.5	422.291	426.558	432.864	474.186	465.67	475.258	475.997	479.948	485.881	0.9881357
147000	-6021.942	-4569.665	-1452.277	0.0006662172	-0.0005806228	0.09616303	0.002459821	9	622.2409	0.09558241	478.654	412.317	415.781	413.526	394.933	399.765	393.743	395.27	398.989	389.317	394.492	395.817	399.013	390.261	391.68	391.774	391.302	388.458	388.254	385.574	386.857	385.382	377.481	385.282	374.266	369.076	372.342	375.048	374.102	357.672	352.028	312.678	289.949	284.719	283.196	282.256	283.375	273.624	282.319	284.065	283.389	283	283.919	282.898	281.863	279.552	275.452	273.652	265.784	251.758	267.346	267.051	253.656	254.639	255.415	213.306	212.734	208.179	205.46	202.092	201.622	183.998	173.523	115.594	116.386	82.2209	77.8628	37.5394	36.6897	61.0992	210.485	210.835	210.795	244.732	244.191	282.028	282.119	294.858	295.019	318.856	334.428	334.146	336.756	349.803	373.732	374.428	376.415	377.577	377.03	385.152	384.585	388.258	399.897	403.711	395.607	404.522	399.119	400.146	407.863	393.5	420.135	426.716	429.711	473.012	465.273	475.831	474.78	480.079	477.771	1.006075
147100	-6004.005	-4577.123	-1426.882	0.0007965204	0.0008508577	0.08427028	0.003236469	14	621.7377	0.08512114	483.842	414.32	412.549	412.875	395.796	400.442	394.109	398.337	394.742	398.707	398.876	393.68	398.494	389.112	391.638	391.774	389.323	387.114	387.348	388.201	388.164	385.671	381.21	380.353	374.266	370.092	374.945	372.344	375.088	356.625	351.041	297.682	291.392	282.955	283.019	284.486	284.4	275.257	281.698	276.007	282.162	283.057	283.778	282.895	281.369	277.546	273.833	275.496	268.706	268.739	267.533	266.615	255.58	253.979	247.992	213.3	211.516	208.721	202.569	201.12	201.193	183.439	173.952	111.456	114.86	81.1031	77.0643	48.9772	34.6845	62.8572	210.338	209.235	210.667	240.138	244.381	283.409	275.684	293.15	292.033	312.901	332.527	331.98	332.986	349.8	374.681	372.791	374.812	384.251	377.128	384.781	379.908	386.313	401.758	402.685	399.68	396.977	399.1	403.549	409.82	393.5	419.298	432.241	428.3	474.481	463.75	475.901	476.885	479.165	476.332	0.9900042
147200	-6020.788	-4580.246	-1440.543	0.0007070791	0.001805898	0.08851055	0.00249944	14	624.6574	0.09031644	477.569	413.826	414.884	412.457	403.5	402.177	395.059	398.105	393.784	398.613	393.092	394.323	398.951	393.43	389.38	390.14	389.072	388.998	388.996	385.442	387.384	385.845	377.234	380.353	374.239	374.389	374.887	372.075	371.887	357.703	350.351	308.947	290.338	285.746	283.116	284.058	283.95	283.672	281.597	283.826	280.739	283.012	283.327	282.811	281.568	276.097	274.929	273.711	267.377	264.938	267.49	266.501	253.603	247.122	245.56	213.312	210.211	211.478	204.415	201.1	201.122	177.788	176.995	111.103	114.535	86.166	75.3917	47.581	34.7856	63.599	209.195	212.285	209.253	244.52	242.424	282.802	275.142	293.148	295.87	315.08	333.865	334.242	333.361	350.291	373.597	369.924	375.923	383.494	377.764	384.781	379.453	386.921	399.561	400.107	400.202	397.636	399.1	400.913	406.125	393.5	421.893	428.278	429.132	473.21	470.16	475.452	473.855	480.99	481.244	0.9800048
147300	-6013.809	-4567.044	-1446.765	0.0007619081	-0.001148864	0.09547339	0.002562332	10	625.8459	0.09432453	468.992	414.255	411.548	414.524	404.778	404.313	396.676	396.139	399.194	397.365	393.146	398.994	398.751	391.525	391.379	390.147	391.457	387.885	385.489	388.156	388.695	388.27	383.78	375.904	373.941	369.641	373.817	374.053	372.531	358.818	349.943	298.313	291.074	280.797	283.16	284.106	284.34	277.358	282.827	283.801	282.432	283.001	283.217	281.986	282.266	279.049	275.792	275.116	271.619	266.257	267.421	266.833	251.733	245.703	255.992	213.442	211.396	212.487	203.251	202.831	207.214	175.095	176.979	113.355	116.298	79.3744	77.2277	43.5406	33.7854	64.0491	212.252	210.333	209.643	241.135	242.644	281.274	275.131	293.386	294.478	318.149	333.865	336.447	339.984	350.14	369.724	370.884	375.702	380.718	381.739	377.807	380.566	387.585	401.686	399.563	391.176	402.531	402.794	399.806	406.104	393.5	420.463	430.441	425.781	476.538	467.23	473.99	475.506	481.073	482.113	1.01218
147400	-6024.908	-4572.551	-1452.358	0.0006354005	-0.002217865	0.1206074	0.001741692	13	625.6842	0.1183896	485.76	415.347	413.532	412.392	402.083	404.566	397.915	398.95	397.509	395.696	392.838	397.921	397.032	393.382	393.01	390.999	389.172	385.703	388.741	386.46	385.775	387.494	382.834	381.28	375.137	371.55	371.143	369.904	371.922	358.871	349.823	300.632	290.298	282.379	283.038	281.145	283.782	273.6	284.639	282.817	281.565	283	283.096	282.139	280.789	277.705	275.376	275.762	272.166	262.385	267.333	267.042	252.781	249.726	253.523	213.343	209.634	210.65	201.958	202.831	207.214	175.672	173.28	111.718	113.36	85.965	77.094	39.0961	36.0247	66.5067	208.545	210.152	210.754	239.125	240.591	284.72	277.563	294.47	290.736	318.759	332.831	333.378	331.756	350.715	369.749	373.562	373.843	380.041	384.073	383.751	383.847	388.515	404.342	399.847	403.562	398.72	399.298	401.564	409.36	393.5	419.803	425.17	428.795	474.003	467.373	473.306	474.897	481.637	485.96	1.018734
147500	-6011.666	-4552.893	-1458.773	0.0006324452	-0.0006609	0.1059033	0.002022188	11	627.9961	0.1052424	482.467	415.761	413.024	415.074	391.393	400.212	397.246	396.302	397.775	394.223	392.838	399.225	397.789	392.943	392.475	389.636	392.001	387.023	387.182	388.416	385.775	388.699	383.976	381.28	375.727	369.684	372.768	369.624	374.214	357.277	349.803	310.927	290.309	287.984	283.108	280.934	284.24	275.31	283.72	282.872	280.93	283.083	284.473	282.334	281.163	276.361	274.18	274.103	270.049	268.026	267.513	266.974	246.305	251.492	254.076	213.519	210.452	209.067	207.373	205.67	202.704	184.527	172.24	112.654	113.87	86.986	76.862	43.1753	33.9509	65.0329	212.043	212.662	212.067	243.122	240.458	282.454	277.013	293.159	295.929	313.96	333.735	332.135	339.758	349.814	370.792	369.21	373.843	381.766	378.521	379.38	384.146	387.671	404.505	401.976	404.459	399.106	403.42	401.564	408.115	394.856	424.399	431.58	425.296	476.254	476.402	472.875	474.968	481.191	479.051	1.00628
147600	-6010.861	-4556.982	-1453.879	0.0006513608	0.00215023	0.0862245	0.002322015	11	629.6057	0.08837473	468.647	413.325	411.35	413.325	404.828	401.089	396.256	394.385	394.301	395.309	395.68	397.675	397.141	391.891	390.777	391.438	391.388	388.501	386.402	388.846	387.172	388.352	379.11	381.28	375.363	371.588	368.988	374.699	369.967	358.508	351.577	305.469	291.124	282.918	283	281.928	283.833	281.437	284.675	283.992	281.428	283	284.41	282.743	282.183	277.703	274.551	274.268	270.232	268.026	267.348	267.053	249.198	249.179	248.657	213.306	212.948	210.312	203.204	202.963	205.717	182.429	173.794	111.322	114.469	88.1267	77.6221	38.7502	33.9252	64.2203	211.207	213.16	213.207	241.684	242.69	282.084	272.897	293.669	290.91	313.134	333.384	332.631	335.478	352.314	373.977	369.542	375.024	380.745	378.318	381.486	377.216	386.181	399.998	400.225	403.582	402.003	399.14	403.406	400.768	393.5	421.39	430.853	427.466	472.654	468.262	474.023	474.286	479.647	477.676	0.9756692
147700	-6002.082	-4558.466	-1443.616	0.0006864797	0.0004655114	0.07753582	0.003082937	12	629.3033	0.07800133	468.82	411.308	415.087	412.32	399.284	400.878	397.602	395.362	397.637	396.189	396.91	395.805	399.06	391.744	389.6	392.216	391.475	389.079	387.618	387.929	385.441	385.958	384.801	382.255	373.813	369.328	369.194	374.699	371.262	354.487	350.798	311.991	292.157	281.574	283	281.045	283.655	275.925	282.891	276.097	281.028	283	283.521	281.536	281.608	282.522	274.962	275.325	266.361	263.496	267.126	267.086	250.018	247.539	246.171	213.302	209.941	209.475	207.322	201.865	203.677	177.797	173.719	112.679	115.223	82.6636	76.5377	39.0794	32.7516	62.8745	209.604	208.786	209.787	245.254	239.172	280.797	286.672	293.243	293.396	319.142	335.536	332.149	340.366	350.796	372.193	374.405	376.23	379.984	381.627	383.566	382.041	386.67	404.589	402.882	391.04	398.388	399.1	403.757	400.422	393.5	424.125	430.406	426.173	475.391	468.229	474.418	476.321	481.629	478.361	0.994032
147800	-5982.41	-4563.591	-1418.819	0.0007446429	0.002302171	0.0456	0.005219096	19	624.37	0.04790217	471.102	411.308	414.425	411.78	397.828	399.698	394.784	396.381	393.77	394.559	398.706	394.371	398.543	390.33	389.217	390.248	389.129	386.873	387.486	388.296	385.473	386.538	384.652	382.944	373.743	371.347	373.466	369.982	369.105	356.803	349.8	307.224	290.304	281.053	283.006	281.023	283.774	273.739	284.035	279.65	281.016	283	284.622	282.115	281.047	282.396	274.78	275.048	272.9	251.064	267.262	266.882	254.615	249.585	248.127	213.301	211.576	212.413	207.228	201.1	201.133	187.323	171.974	111.331	111.638	82.8478	77.3377	46.6186	36.1397	60.1984	210.851	210.789	212.445	243.058	242.772	280.797	279.646	293.115	296.464	315.86	336.291	332.836	335.926	349.856	372.368	372.117	376.86	382.953	382.138	384.753	385.016	388.839	399.915	403.298	397.415	400.612	399.1	404.218	405.933	393.5	424.174	432.517	426.595	475.131	464.179	474.155	472.95	481.585	480.88	0.9519402
147900	-6025.368	-4581.139	-1444.229	0.0007323883	0.0007592869	0.07884443	0.002484129	13	625.5373	0.07960372	472.188	412.147	411.9	411.969	403.349	402.26	395.179	396.051	398.382	386.297	394.528	394.949	399.311	392.769	389.633	392.92	390.249	388.559	386.437	387.843	388.486	385.661	378.299	383.585	374.801	371.038	371.694	373.157	372.261	355.948	351.278	304.668	289.854	280.759	283	281.088	284.596	273.6	283.071	280.812	282.157	283	283.195	282.145	280.756	278.493	274.082	274.046	267.918	247.502	267.192	266.846	249.139	247.591	250.215	213.3	208.547	208.17	201.328	204.69	206.145	179.236	174.865	111.115	111.585	84.55	75.3967	39.2558	36.1397	62.6389	211.289	210.412	211.064	239.862	241.007	284.641	281.501	293.1	291.023	314.423	336.291	335.786	334.593	350.424	373.999	373.911	376.826	383.322	385.116	382.171	384.295	388.278	400.597	402.409	395.091	400.433	399.1	402.77	408.398	393.5	424.435	428.203	424.834	473.961	464.469	477.243	474.08	482.09	483.502	0.9904617
